"","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","id_new"
"1932",55,0.61,0.566,6,-8.978,0,0.136,0.465,2.21e-05,0.0916,0.526,137.954,181596,4,2002
"1933",56,0.373,0.652,0,-6.6,0,0.429,0.534,2.53e-05,0.149,0.641,171.238,247410,3,2003
"1934",65,0.577,0.516,9,-7.616,1,0.259,0.107,0,0.325,0.343,118.364,192984,4,2004
"1935",65,0.383,0.622,0,-5.871,1,0.0752,0.0176,0,0.0785,0.368,80.842,193846,4,2005
"1936",69,0.803,0.69,3,-5.89,1,0.269,0.0781,0,0.117,0.444,103.985,242200,4,2006
"1937",64,0.797,0.574,11,-8.522,1,0.0884,0.102,0.000601,0.154,0.629,89.98,277243,4,2007
"1938",77,0.654,0.325,2,-11.925,1,0.282,0.74,2.14e-05,0.152,0.39,139.886,243238,4,2008
"1939",57,0.667,0.679,5,-4.599,0,0.072,0.197,9.28e-05,0.197,0.598,71.002,227654,4,2009
"1940",82,0.714,0.736,2,-3.801,1,0.0457,0.191,0,0.0553,0.814,149.985,210818,4,2010
"1941",76,0.806,0.707,7,-4.623,1,0.0307,0.331,0,0.294,0.746,118.011,209648,4,2011
"1942",64,0.521,0.278,9,-9.541,1,0.0447,0.903,0,0.0714,0.19,71.99,186325,3,2012
"1943",78,0.839,0.902,1,-3.612,0,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050,4,2013
"1944",77,0.722,0.833,6,-3.915,1,0.094,0.0556,0,0.195,0.53,93.941,180000,4,2014
"1945",59,0.555,0.451,1,-4.575,1,0.0314,0.349,0,0.137,0.259,128.014,250826,4,2015
"1946",89,0.613,0.842,10,-4.332,0,0.219,0.0157,0,0.23,0.645,169.917,238726,4,2016
"1947",73,0.671,0.782,7,-3.912,1,0.0402,0.0599,1.9e-06,0.393,0.582,121.987,195000,4,2017
"1948",56,0.658,0.655,7,-5.43,1,0.0836,0.0573,0,0.607,0.554,130.963,192384,4,2018
"1949",78,0.786,0.853,8,-2.687,1,0.0816,0.0688,0,0.0759,0.45,125.034,213264,4,2019
"1950",76,0.785,0.744,3,-4.249,0,0.0369,0.0149,0.00666,0.0661,0.833,126.018,208863,4,2020
"1951",58,0.783,0.71,5,-3.838,0,0.0289,0.396,1.5e-06,0.0836,0.692,101.991,201221,4,2021
"1952",69,0.741,0.853,0,-2.873,1,0.129,0.453,0,0.233,0.731,115.085,172372,4,2022
"1953",74,0.765,0.769,2,-3.16,1,0.0595,0.167,0,0.0854,0.581,103.006,203057,4,2023
"1954",63,0.52,0.708,4,-4.114,0,0.0326,0.386,0,0.221,0.527,105.108,173611,4,2024
"1955",65,0.583,0.939,7,-2.527,1,0.135,0.00345,0,0.238,0.578,100.056,187200,4,2025
"1956",84,0.598,0.775,1,-4.035,0,0.0545,0.022,0,0.0677,0.687,129.819,223123,4,2026
"1957",62,0.818,0.83,9,-3.178,0,0.122,0.21,0.0015,0.286,0.864,110.024,176053,4,2027
"1958",53,0.516,0.725,5,-5.181,0,0.123,0.441,0,0.0949,0.525,89.93,210678,4,2028
"1959",72,0.718,0.794,11,-2.877,0,0.0703,0.0806,0,0.0679,0.751,114.285,205821,4,2029
"1960",73,0.722,0.918,8,-2.952,1,0.0607,0.141,0,0.409,0.831,100.024,167797,4,2030
"1961",76,0.658,0.836,5,-3.282,0,0.0549,0.00264,1.02e-06,0.507,0.387,124.969,240849,4,2031
"1962",71,0.742,0.847,11,-2.763,0,0.0485,0.00117,8.49e-06,0.142,0.516,112.95,209747,4,2032
"1963",74,0.709,0.917,9,-3.315,1,0.189,0.0409,0,0.0839,0.515,125.042,191139,4,2033
"1964",70,0.714,0.886,0,-3.076,1,0.0461,0.058,0,0.112,0.752,125.046,189356,4,2034
"1965",79,0.539,0.846,8,-3.192,1,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,274097,4,2035
"1966",76,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,190423,4,2036
"1967",67,0.463,0.566,8,-6.195,1,0.145,0.196,0,0.284,0.219,93.921,255729,4,2037
"1968",76,0.707,0.758,4,-4.511,0,0.0917,0.0399,0,0.141,0.674,97.037,197355,4,2038
"1969",74,0.822,0.712,11,-4.877,1,0.15,0.00682,0,0.0955,0.647,102.874,211696,4,2039
"1970",70,0.507,0.855,0,-3.62,1,0.15,0.415,0,0.331,0.391,159.808,196799,4,2040
"1971",61,0.394,0.948,7,-2.115,1,0.207,0.175,0,0.366,0.238,93.053,189711,4,2041
"1972",73,0.636,0.702,0,-5.352,0,0.0334,0.0223,0,0.293,0.516,135.104,176026,4,2042
"1973",74,0.781,0.683,0,-4.258,1,0.0325,0.164,1.53e-06,0.16,0.722,100.005,203427,4,2043
"1974",78,0.651,0.756,8,-4.388,1,0.0762,0.0298,0,0.396,0.473,121.96,227191,4,2044
"1975",59,0.684,0.866,8,-3.874,1,0.0999,0.0962,0,0.156,0.567,104.934,210139,4,2045
"1976",63,0.846,0.803,10,-4.514,0,0.0501,0.00316,0.00461,0.0936,0.291,123.024,206603,4,2046
"1977",57,0.711,0.775,6,-4.037,0,0.0529,0.0712,0,0.348,0.394,98.099,222151,4,2047
"1978",60,0.747,0.843,9,-3.174,0,0.0293,0.0425,0,0.137,0.547,99.982,204241,4,2048
"1979",62,0.537,0.652,1,-5.686,1,0.0754,0.329,0,0.0908,0.443,146.178,239209,4,2049
"1980",60,0.677,0.762,0,-5.02,0,0.0415,0.00384,0.000124,0.0633,0.573,101.915,220779,4,2050
"1981",57,0.602,0.912,10,-3.818,0,0.043,0.00545,1.18e-06,0.137,0.138,114.978,227433,4,2051
"1982",67,0.564,0.522,7,-6.641,1,0.0343,0.358,0,0.293,0.21,84.951,176009,4,2052
"1983",58,0.782,0.623,11,-8.279,1,0.218,0.486,0,0.0597,0.92,89.988,184731,4,2053
"1984",60,0.864,0.802,11,-3.981,1,0.123,0.0668,0,0.0802,0.96,120.006,188641,4,2054
"1985",56,0.652,0.854,5,-3.6,1,0.0846,0.121,0,0.0722,0.647,108.92,212567,4,2055
"1986",52,0.72,0.905,4,-1.041,0,0.0358,0.418,0.000652,0.149,0.46,132.01,207824,4,2056
"1987",53,0.572,0.951,8,-0.282,1,0.071,0.102,0,0.153,0.838,164.067,186896,4,2057
"1988",42,0.793,0.836,5,-2.049,0,0.0996,0.251,0,0.0959,0.737,101.024,194408,4,2058
"1989",48,0.707,0.851,2,-4.333,1,0.0734,0.0467,8.65e-05,0.396,0.41,129.93,212991,4,2059
"1990",62,0.454,0.663,5,-8.54,1,0.0415,0.407,0.0466,0.0913,0.463,173.988,285533,4,2060
"1991",66,0.595,0.866,6,-4.629,1,0.0316,7.14e-05,0.000143,0.629,0.368,104.984,246600,4,2061
"1992",30,0.783,0.648,2,-6.351,0,0.0428,0.332,0.000162,0.114,0.907,114.031,276319,4,2062
"1993",63,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,215507,4,2063
"1994",49,0.641,0.952,6,-4.037,0,0.0418,0.00301,0.000514,0.223,0.418,127.977,329774,4,2064
"1995",73,0.649,0.716,11,-6.232,1,0.0445,0.0879,0.03,0.0824,0.503,124.968,235813,4,2065
"1996",64,0.597,0.786,5,-4.248,1,0.0419,0.00345,0,0.0909,0.666,99.888,238973,4,2066
"1997",55,0.597,0.777,8,-5.638,1,0.0668,0.000356,0.00113,0.169,0.776,111.999,287907,4,2067
"1998",56,0.601,0.945,10,-4.25,0,0.0398,0.0663,0.164,0.713,0.57,125.974,276500,4,2068
"1999",74,0.653,0.822,0,-4.857,1,0.033,0.00021,0.0047,0.0838,0.762,117.949,192790,5,2069
"2000",60,0.767,0.575,5,-5.087,0,0.0364,0.00717,0.000678,0.0304,0.975,99.988,223187,4,2070
"2001",48,0.691,0.802,1,-5.622,0,0.0449,0.00105,0.00153,0.0554,0.95,121.997,234333,4,2071
"2002",45,0.706,0.745,1,-5.045,1,0.0401,0.0173,0.00794,0.128,0.643,125.931,229822,4,2072
"2003",68,0.822,0.704,3,-8.242,0,0.0374,0.00864,0.627,0.0633,0.255,125.999,345173,4,2073
"2004",22,0.528,0.888,2,-6.896,0,0.0623,0.00446,0.000681,0.34,0.493,121.504,208280,4,2074
"2005",38,0.472,0.879,1,-3.276,1,0.0486,0.000881,0.00424,0.177,0.298,115.06,214227,4,2075
"2006",51,0.592,0.819,6,-5.908,1,0.0353,0.000175,0.000261,0.717,0.463,104.978,232944,4,2076
"2007",44,0.739,0.82,5,-6.099,0,0.0889,0.00823,0,0.2,0.775,127.984,228027,4,2077
"2008",49,0.345,0.851,2,-3.225,0,0.0956,0.0449,0,0.203,0.255,187.989,223227,4,2078
"2009",48,0.658,0.916,0,-4.304,1,0.027,0.00184,0.000912,0.369,0.916,127.008,254126,4,2079
"2010",64,0.835,0.481,0,-7.188,0,0.387,0.0308,0.000501,0.0896,0.34,139.581,201000,4,2080
"2011",67,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,189399,4,2081
"2012",48,0.633,0.926,1,-4.056,1,0.0404,0.0124,0.689,0.156,0.515,152.032,284925,4,2082
"2013",54,0.587,0.718,11,-8.314,0,0.0318,0.0408,0.0152,0.351,0.645,111.57,453949,4,2083
"2014",79,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241688,4,2084
"2015",77,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,243960,4,2085
"2016",53,0.427,0.823,7,-4.997,1,0.0466,6e-05,0.000129,0.127,0.311,124.024,235387,4,2086
"2017",8,0.627,0.673,10,-8.219,0,0.0426,0.015,0.759,0.289,0.551,176.027,386973,4,2087
"2018",35,0.662,0.911,7,-5.736,0,0.047,0.0262,0.256,0.322,0.874,123.008,187861,4,2088
"2019",56,0.552,0.819,2,-6.862,1,0.045,0.0557,0.218,0.123,0.308,129.126,231547,4,2089
"2020",68,0.466,0.747,4,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,203641,4,2090
"2021",68,0.695,0.615,7,-5.325,0,0.042,0.15,0.000212,0.0879,0.414,124.015,240040,4,2091
"2022",42,0.624,0.871,0,-4.749,1,0.0336,0.0144,0.224,0.396,0.718,123.181,278560,4,2092
"2023",0,0.579,0.908,7,-2.699,0,0.0305,0.00723,0.00041,0.189,0.54,124.984,251039,4,2093
"2024",61,0.68,0.864,6,-4.761,1,0.0344,0.0576,0.199,0.089,0.277,117.022,288670,4,2094
"2025",57,0.55,0.991,1,-3.704,1,0.12,0.805,0,0.197,0.882,172.389,158600,4,2095
"2026",70,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,262957,4,2096
"2027",54,0.619,0.836,11,-5.054,0,0.0272,0.114,0.0133,0.241,0.33,106.997,286733,4,2097
"2028",75,0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,240533,4,2098
"2029",71,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,180880,4,2099
"2030",61,0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,4,2100
"2031",49,0.509,0.552,6,-7.101,1,0.277,0.4,0.00851,0.082,0.619,58.048,211253,4,2101
"2032",62,0.555,0.902,0,-7.918,1,0.0958,0.337,0,0.152,0.62,156.108,287507,4,2102
"2033",49,0.641,0.757,8,-4.867,1,0.0326,0.0165,9.71e-05,0.0906,0.458,87.995,231853,4,2103
"2034",77,0.64,0.755,1,-4.077,0,0.0287,0.0138,0.0208,0.12,0.744,116.883,216319,4,2104
"2035",55,0.631,0.883,9,-4.162,0,0.0357,0.00434,5.3e-05,0.138,0.441,111.979,264000,4,2105
"2036",56,0.703,0.719,1,-6.625,0,0.0461,0.00889,0.0962,0.0695,0.462,112.009,465333,4,2106
"2037",66,0.613,0.962,6,-5.07,0,0.278,0.034,0,0.824,0.496,113.015,242267,4,2107
"2038",62,0.716,0.914,7,-6.907,0,0.0341,0.00542,0.000218,0.0504,0.69,118.579,345560,4,2108
"2039",63,0.457,0.883,10,-5.61,0,0.0376,0.209,5.11e-06,0.0912,0.736,99.937,181773,4,2109
"2040",56,0.602,0.872,4,-5.023,0,0.102,0.0696,0.0178,0.0484,0.475,118.026,233230,4,2110
"2041",51,0.61,0.913,1,-4.287,1,0.054,0.00553,0.00096,0.091,0.811,119.012,213640,4,2111
"2042",43,0.615,0.867,5,-5,0,0.0312,0.003,0.00036,0.369,0.707,121.961,263288,4,2112
"2043",68,0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,277653,4,2113
"2044",48,0.613,0.905,9,-3.865,1,0.272,0.00547,0,0.0634,0.474,124.985,243187,4,2114
"2045",42,0.698,0.818,4,-5.617,0,0.062,0.00704,0.000666,0.0358,0.763,103.976,225000,4,2115
"2046",54,0.581,0.861,7,-4.992,0,0.0334,0.0173,7.85e-05,0.175,0.45,124.992,253729,4,2116
"2047",59,0.644,0.73,1,-6.565,1,0.0287,0.00215,0.00178,0.233,0.695,116.981,352004,4,2117
"2048",69,0.635,0.786,0,-6.46,1,0.0377,0.0349,0.00767,0.497,0.305,97.54,241547,4,2118
"2049",55,0.702,0.851,10,-5.747,0,0.0407,0.00255,5.94e-05,0.322,0.87,117.004,243627,4,2119
"2050",46,0.539,0.79,11,-5.753,0,0.0951,0.128,0.00433,0.195,0.42,125.974,256613,4,2120
"2051",44,0.637,0.642,9,-5.936,1,0.0679,0.00503,0,0.0823,0.446,128.013,210027,4,2121
"2052",52,0.894,0.569,2,-7.144,1,0.0406,0.0378,9.88e-05,0.0636,0.827,110.005,251381,4,2122
"2053",61,0.595,0.749,4,-5.992,1,0.0541,0.066,4.24e-05,0.0798,0.636,80.033,229667,4,2123
"2054",25,0.586,0.828,0,-7.595,1,0.0294,0.00367,0.642,0.0678,0.523,132.943,234000,4,2124
"2055",37,0.655,0.664,5,-6.68,0,0.14,0.0449,0,0.541,0.581,144.018,195806,4,2125
"2056",42,0.433,0.931,11,-4.367,1,0.366,0.00318,0.00418,0.0994,0.308,140.01,227520,3,2126
"2057",58,0.431,0.639,11,-9.07,0,0.034,0.254,0.352,0.0856,0.428,85.404,291758,4,2127
"2058",58,0.582,0.916,5,-5.393,1,0.0478,0.0275,0.000331,0.149,0.386,121.988,190867,4,2128
"2059",49,0.227,0.802,5,-8.164,1,0.0478,0.0562,0.908,0.137,0.412,79.651,207147,4,2129
"2060",44,0.523,0.663,7,-4.372,1,0.0324,0.00142,0.00953,0.513,0.465,160.01,296400,4,2130
"2061",44,0.473,0.869,11,-4.47,0,0.0344,0.000112,0.691,0.0996,0.4,142.987,234760,4,2131
"2062",51,0.495,0.748,11,-5.474,0,0.0372,0.14,0.000477,0.272,0.595,143.47,206853,4,2132
"2063",59,0.602,0.793,6,-5.198,0,0.0623,7.79e-05,0.139,0.0968,0.583,115.001,345304,4,2133
"2064",54,0.794,0.549,5,-8.958,0,0.14,0.369,0.118,0.085,0.401,131.953,211173,4,2134
"2065",78,0.766,0.519,9,-7.355,0,0.0366,0.098,0,0.0855,0.612,129.972,267720,4,2135
"2066",71,0.734,0.653,5,-3.465,1,0.0305,0.065,5.84e-05,0.0821,0.386,110.019,209160,4,2136
"2067",69,0.736,0.772,4,-5.52,0,0.0332,0.0996,0,0.0805,0.0828,120.004,238427,4,2137
"2068",50,0.484,0.692,9,-6.612,0,0.0954,0.61,0,0.0984,0.211,112.981,231025,4,2138
"2069",80,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,2139
"2070",72,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187,4,2140
"2071",48,0.456,0.943,1,-4.761,1,0.0679,0.0102,0.0133,0.175,0.192,90.005,218840,4,2141
"2072",34,0.542,0.881,11,-6.069,0,0.0427,0.00328,3.33e-06,0.35,0.727,102.005,236970,4,2142
"2073",26,0.594,0.821,7,-7.792,1,0.0794,0.00443,0,0.965,0.391,123.974,282600,4,2143
"2074",59,0.764,0.463,6,-12.178,1,0.0956,0.125,0.35,0.143,0.731,100.01,224026,4,2144
"2075",41,0.643,0.764,2,-5.408,1,0.065,0.0149,0.000242,0.0623,0.629,117.992,224627,4,2145
"2076",64,0.452,0.795,6,-1.797,0,0.0315,0.0208,1.38e-06,0.171,0.341,147.961,229347,4,2146
"2077",65,0.659,0.758,0,-6.424,1,0.0448,0.0502,8.79e-05,0.0822,0.562,122.945,241333,4,2147
"2078",48,0.646,0.791,0,-5.85,1,0.0343,0.01,0.0165,0.482,0.477,117.945,218800,4,2148
"2079",72,0.733,0.699,4,-7.048,0,0.0355,0.00118,0.86,0.0934,0.097,120.991,258387,4,2149
"2080",61,0.557,0.67,6,-5.486,0,0.0324,0.681,3.7e-05,0.12,0.342,118.105,188656,4,2150
"2081",59,0.463,0.717,1,-5.135,1,0.0329,0.034,4.71e-06,0.121,0.31,174.109,191294,4,2151
"2082",60,0.8,0.805,0,-5.3,1,0.168,0.233,0.00236,0.0599,0.809,97.693,544640,4,2152
"2083",53,0.724,0.8,11,-11.773,0,0.0875,0.0682,7.33e-05,0.167,0.945,102.154,200867,4,2153
"2084",60,0.865,0.652,5,-9.046,1,0.143,0.566,0.000919,0.0833,0.829,90.081,169533,4,2154
"2085",52,0.701,0.83,11,-10.517,0,0.0667,0.125,0.329,0.114,0.648,107.772,492013,4,2155
"2086",60,0.899,0.77,9,-11.011,1,0.0602,0.368,0.000312,0.101,0.932,105.739,287827,4,2156
"2087",64,0.378,0.682,10,-10.228,1,0.124,0.0777,2.83e-06,0.0573,0.89,185.273,166507,4,2157
"2088",51,0.659,0.534,1,-9.913,1,0.246,0.614,0,0.125,0.764,74.345,278000,4,2158
"2089",77,0.642,0.735,8,-8.866,1,0.0806,0.0172,0.000733,0.0391,0.864,99.682,244827,4,2159
"2090",45,0.585,0.63,4,-11.68,0,0.0803,0.0684,0.436,0.0614,0.885,106.179,332333,4,2160
"2091",54,0.65,0.744,5,-11.732,1,0.0601,0.354,0.0188,0.315,0.846,107.297,276333,4,2161
"2092",48,0.652,0.423,6,-14.232,0,0.248,0.652,0,0.432,0.778,88.107,461160,4,2162
"2093",59,0.477,0.566,2,-12.274,1,0.335,0.238,0,0.122,0.778,167.907,297493,4,2163
"2094",36,0.847,0.813,9,-8.895,0,0.103,0.211,0.00419,0.0344,0.962,141.798,228480,4,2164
"2095",53,0.672,0.814,10,-10.642,0,0.032,0.0223,0.0411,0.15,0.968,115.073,183200,4,2165
"2096",44,0.942,0.694,7,-7.844,1,0.127,0.148,0.00126,0.0329,0.636,104.692,243253,4,2166
"2097",52,0.7,0.956,11,-7.61,1,0.0709,0.214,0.747,0.0742,0.795,107.743,492600,4,2167
"2098",52,0.62,0.898,4,-8.962,0,0.0325,0.013,0.0957,0.118,0.909,115.994,410467,4,2168
"2099",50,0.484,0.618,11,-8.535,1,0.0274,0.314,0,0.0791,0.644,105.292,195867,4,2169
"2100",56,0.829,0.886,9,-4.456,0,0.0431,0.12,0.000376,0.0851,0.928,132.09,287000,4,2170
"2101",57,0.856,0.762,5,-10.445,1,0.0814,0.112,0.00549,0.296,0.839,105.258,312507,4,2171
"2102",47,0.859,0.676,2,-5.515,1,0.0596,0.337,0.000829,0.0307,0.967,102.847,325280,4,2172
"2103",48,0.912,0.317,6,-12.719,0,0.0378,0.106,0.000208,0.0723,0.945,99.346,194040,4,2173
"2104",35,0.882,0.86,10,-5.707,0,0.181,0.225,9.36e-05,0.0993,0.719,97.33,215013,4,2174
"2105",48,0.774,0.859,8,-7.759,0,0.0875,0.0435,0,0.031,0.826,125.077,382413,4,2175
"2106",47,0.933,0.636,5,-8.982,0,0.0858,0.223,0.00487,0.191,0.872,111.863,252733,4,2176
"2107",50,0.723,0.778,7,-8.353,1,0.216,0.255,7.51e-05,0.929,0.837,104.071,206133,4,2177
"2108",54,0.537,0.82,11,-7.011,0,0.127,0.256,1.93e-06,0.432,0.881,94.434,297347,4,2178
"2109",48,0.641,0.494,11,-11.065,0,0.0807,0.258,0.47,0.194,0.874,172.048,299533,4,2179
"2110",46,0.703,0.639,11,-13.269,0,0.0994,0.816,0.414,0.127,0.782,176.727,227947,4,2180
"2111",47,0.571,0.643,5,-7.243,0,0.0365,0.0315,0.0304,0.11,0.662,178.341,575307,4,2181
"2112",50,0.847,0.938,3,-4.209,0,0.0749,0.228,0.0226,0.112,0.922,111.482,461733,4,2182
"2113",56,0.854,0.776,8,-9.85,1,0.217,0.436,0.175,0.0549,0.656,111.212,280933,4,2183
"2114",43,0.789,0.721,7,-8.304,0,0.226,0.0352,3.32e-05,0.0928,0.819,88.797,363093,4,2184
"2115",48,0.799,0.586,1,-7.563,1,0.215,0.156,0,0.0499,0.954,117.419,203973,4,2185
"2116",46,0.789,0.908,1,-6.727,0,0.111,0.414,3.2e-05,0.611,0.639,103.743,336800,4,2186
"2117",52,0.793,0.772,11,-7.28,0,0.146,0.0619,0.00993,0.0749,0.775,126.443,318733,4,2187
"2118",60,0.806,0.838,5,-8.717,1,0.114,0.103,0.000171,0.315,0.706,107.898,186533,4,2188
"2119",51,0.724,0.879,5,-9.412,0,0.0369,0.124,0.0155,0.359,0.826,112.595,227080,4,2189
"2120",41,0.874,0.516,5,-14.191,0,0.105,0.366,0.334,0.0544,0.9,127.738,240027,4,2190
"2121",33,0.726,0.909,4,-5.585,1,0.0367,0.0149,2.43e-05,0.0346,0.786,113.435,256387,4,2191
"2122",49,0.868,0.671,7,-10.284,1,0.0393,0.0514,0.345,0.0366,0.957,122.342,489227,4,2192
"2123",43,0.88,0.757,0,-6.851,1,0.0481,0.0866,0.0808,0.0451,0.753,100.88,300693,4,2193
"2124",47,0.742,0.589,9,-13.788,1,0.0381,0.0839,0.000131,0.0867,0.927,105.791,345867,4,2194
"2125",51,0.751,0.848,2,-4.289,1,0.129,0.0286,0.0167,0.0856,0.587,101.197,339293,4,2195
"2126",44,0.815,0.722,1,-7.028,1,0.0289,0.156,8.88e-05,0.0964,0.964,120.453,251387,4,2196
"2127",6,0.789,0.614,5,-9.525,0,0.0396,0.424,0.347,0.116,0.905,115.336,223413,4,2197
"2128",58,0.831,0.782,4,-10.48,0,0.0595,0.0731,0.0171,0.032,0.631,107.877,208893,4,2198
"2129",46,0.88,0.57,2,-13.145,1,0.0821,0.292,0.0388,0.0674,0.791,106.035,147000,4,2199
"2130",66,0.879,0.626,7,-6.344,1,0.0604,0.205,6.07e-05,0.056,0.968,110.864,212907,4,2200
"2131",60,0.747,0.71,2,-9.972,1,0.115,0.227,0.000116,0.113,0.739,119.922,232507,4,2201
"2132",28,0.678,0.704,7,-9.867,1,0.0503,0.224,0,0.0803,0.908,122.185,331240,3,2202
"2133",23,0.594,0.715,2,-8.442,1,0.0513,0.288,0,0.0946,0.833,122.584,301480,3,2203
"2134",26,0.656,0.779,0,-9.356,1,0.0633,0.174,0,0.144,0.876,124.076,328733,3,2204
"2135",24,0.678,0.744,2,-9.906,1,0.0476,0.219,0,0.0574,0.841,122.147,336907,3,2205
"2136",21,0.708,0.764,4,-9.037,1,0.0547,0.358,0,0.0497,0.887,123.282,288427,3,2206
"2137",18,0.677,0.68,7,-9.961,1,0.0502,0.234,0,0.264,0.876,125.154,420547,4,2207
"2138",18,0.617,0.747,2,-9.481,1,0.151,0.0864,0,0.069,0.726,122.001,356400,1,2208
"2139",20,0.705,0.669,0,-9.306,1,0.0333,0.255,0,0.0833,0.962,123.121,209200,3,2209
"2140",19,0.626,0.743,4,-7.699,1,0.0609,0.261,0,0.0963,0.894,126.624,321653,3,2210
"2141",23,0.55,0.402,9,-10.306,0,0.0324,0.0676,0,0.149,0.715,122.755,122013,3,2211
"2142",21,0.538,0.352,2,-11.316,1,0.0333,0.255,0,0.0642,0.867,118.709,119413,3,2212
"2143",17,0.544,0.399,11,-9.179,1,0.0328,0.293,0,0.364,0.861,120.737,106947,4,2213
"2144",20,0.456,0.381,4,-11.03,1,0.034,0.0809,0,0.137,0.749,119.628,118933,3,2214
"2145",21,0.466,0.401,9,-9.531,1,0.0297,0.338,0,0.0975,0.808,79.417,114187,4,2215
"2146",16,0.491,0.458,4,-11.049,0,0.0271,0.292,0,0.172,0.796,81.05,119507,4,2216
"2147",16,0.552,0.346,0,-9.719,1,0.0319,0.216,0,0.0599,0.716,120.772,106640,3,2217
"2148",16,0.486,0.415,2,-9.266,1,0.0322,0.249,0,0.0564,0.669,119.772,122440,3,2218
"2149",15,0.276,0.409,11,-10.171,0,0.0306,0.408,0,0.0754,0.447,79.162,128667,4,2219
"2150",15,0.361,0.406,2,-9.696,1,0.0371,0.466,0,0.238,0.793,118.374,117160,3,2220
"2151",15,0.529,0.387,4,-11.498,1,0.0339,0.317,0,0.0558,0.703,118.304,124133,3,2221
"2152",17,0.559,0.392,0,-11.094,1,0.0342,0.0976,0,0.0274,0.878,121.546,116493,3,2222
"2153",21,0.575,0.398,9,-9.346,0,0.0324,0.497,0,0.119,0.736,121.769,122400,3,2223
"2154",16,0.505,0.375,0,-11.379,1,0.0327,0.234,0,0.142,0.848,120.843,118307,3,2224
"2155",21,0.483,0.385,9,-9.82,0,0.0329,0.075,0,0.37,0.593,118.323,125280,3,2225
"2156",8,0.709,0.302,5,-13.184,1,0.404,0.829,3.93e-05,0.123,0.553,131.012,167985,4,2226
"2157",3,0.549,0.445,7,-9.328,0,0.205,0.966,0.0368,0.666,0.688,96.085,180680,4,2227
"2158",3,0.282,0.0956,9,-20.379,0,0.0519,0.993,0.0687,0.128,0.164,174.275,223000,4,2228
"2159",2,0.562,0.217,5,-17.147,0,0.0992,0.955,0.188,0.246,0.435,83.646,94027,4,2229
"2160",26,0.495,0.38,10,-11.029,0,0.108,0.911,0.0164,0.418,0.793,81.549,201333,4,2230
"2161",4,0.68,0.515,7,-13.105,0,0.0909,0.726,8.35e-06,0.132,0.837,93.951,126531,4,2231
"2162",4,0.595,0.481,7,-11.203,1,0.0449,0.862,0.00375,0.481,0.646,107.989,140109,4,2232
"2163",1,0.586,0.406,11,-8.654,0,0.0553,0.885,0.00871,0.201,0.261,114.753,233027,4,2233
"2164",8,0.249,0.246,4,-13.903,0,0.0597,0.956,0.00259,0.271,0.215,80.001,164667,3,2234
"2165",10,0.694,0.368,5,-13.039,1,0.0921,0.764,0.0266,0.13,0.786,101.742,184291,3,2235
"2166",20,0.312,0.118,4,-16.337,0,0.043,0.918,0.53,0.108,0.0773,139.65,221573,4,2236
"2167",6,0.445,0.655,7,-8.296,1,0.0604,0.889,0,0.249,0.795,155.416,201307,3,2237
"2168",5,0.339,0.471,7,-10.708,0,0.0342,0.79,1.54e-06,0.379,0.58,174.798,179773,3,2238
"2169",2,0.624,0.518,7,-10.247,1,0.0985,0.929,2.47e-05,0.704,0.661,123.928,200320,3,2239
"2170",1,0.331,0.387,11,-12.525,1,0.0481,0.937,0.312,0.0957,0.283,109.659,187240,4,2240
"2171",0,0.813,0.138,6,-17.543,1,0.317,0.908,0.0317,0.0999,0.77,117.838,137366,4,2241
"2172",1,0.508,0.407,10,-13.303,1,0.0627,0.965,0.784,0.299,0.552,110.225,154947,4,2242
"2173",10,0.605,0.262,4,-16.711,1,0.0865,0.919,0.457,0.15,0.804,118.918,182133,4,2243
"2174",4,0.359,0.341,11,-14.807,0,0.103,0.935,0.0699,0.263,0.496,91.195,200093,4,2244
"2175",4,0.572,0.831,0,-6.67,1,0.111,0.643,1.2e-06,0.826,0.766,130.718,206133,4,2245
"2176",2,0.625,0.431,2,-15.042,1,0.309,0.938,0.000774,0.39,0.329,117.479,95933,4,2246
